YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2020,37,371010,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2005,1
2020,37,371011,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2009,1
2020,37,371012,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2020,37,371013,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2020,37,371013,2,2,2,2,2,1,4,2,2,2,2,4,2,3,2009,1
2020,37,371014,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2000,1
2020,37,371015,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,37,371016,1,2,2,2,2,6,2,2,1,1,1,4,2,3,1993,1
2020,37,371016,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2011,1
2020,37,371017,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2013,1
2020,37,371018,1,2,2,2,1,2,1,1,1,1,2,4,1,3,2003,1
2020,37,371019,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2007,1
2020,37,371020,1,2,2,2,1,3,2,2,1,1,2,4,2,3,1998,1
2020,37,371021,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2004,1
2020,37,371022,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2006,1
2020,37,371022,2,2,2,2,2,1,5,2,1,1,2,4,2,3,1999,1
2020,37,371023,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2020,37,371024,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2020,37,371024,2,2,2,2,1,1,2,2,2,2,2,4,2,3,2013,1
2020,37,371025,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2000,1
2020,37,371025,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2020,37,371026,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2000,1
2020,37,371027,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2013,1
2020,37,371027,2,2,2,2,2,4,4,2,1,1,2,4,2,3,2004,1
2020,37,371028,1,2,2,2,1,3,3,1,1,1,2,4,2,3,2008,1
2020,37,371029,1,2,2,2,1,1,5,2,1,1,2,4,1,3,2006,1
2020,37,371029,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2009,1
2020,37,371029,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2020,37,371029,4,2,2,2,2,3,5,2,1,1,2,4,2,3,2010,1
2020,37,371030,1,2,2,2,1,3,5,2,2,2,2,4,2,3,2000,1
2020,37,371031,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2015,1
2020,37,371032,1,2,2,1,1,3,2,1,2,2,2,4,2,3,2007,1
2020,37,371032,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2020,37,371034,1,2,1,2,2,6,3,2,1,1,2,4,2,3,2007,1
2020,37,371035,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2007,1
2020,37,371035,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2016,1
2020,37,371036,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2005,1
2020,37,371036,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2006,1
2020,37,371037,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2009,1
2020,37,371037,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2020,37,371038,1,2,2,2,1,2,2,2,1,1,1,4,2,3,2005,1
2020,37,371039,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2016,1
2020,37,371039,2,2,2,2,1,3,3,2,1,1,2,4,2,3,2015,1
2020,37,371040,1,2,2,2,2,4,2,2,2,2,2,4,2,3,2002,1
2020,37,371041,1,2,2,2,1,1,1,1,2,2,2,4,2,3,1998,1
2020,37,371042,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2006,1
2020,37,371043,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2005,1
2020,37,371044,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2002,1
2020,37,371044,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1
2020,37,371045,1,2,2,2,1,2,6,1,1,1,2,4,2,3,2006,1
2020,37,371046,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2002,1
2020,37,371047,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1
2020,37,371047,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2016,1
2020,37,371047,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2000,1
2020,37,371047,4,2,2,2,2,1,4,2,1,1,2,4,2,3,2006,1
2020,37,371048,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2020,37,371048,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,37,371049,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2009,1
2020,37,371049,2,2,1,2,2,4,2,2,1,1,2,4,1,3,2014,1
2020,37,371050,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371050,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1994,1
2020,37,371051,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2002,1
2020,37,371052,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2002,1
2020,37,371053,1,2,1,2,1,2,5,2,2,2,2,4,2,3,2003,1
2020,37,371054,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2011,1
2020,37,371055,1,2,2,2,1,6,5,2,1,1,1,4,2,3,2016,1
2020,37,371055,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1
2020,37,371055,3,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1
2020,37,371056,1,2,1,2,1,6,2,2,1,1,2,4,2,3,1998,1
2020,37,371057,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2001,1
2020,37,371057,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2010,1
2020,37,371058,1,2,2,2,1,4,2,2,2,2,2,4,2,3,2013,1
2020,37,371059,1,2,1,2,1,1,5,1,1,1,2,4,1,3,2011,1
2020,37,371060,1,2,2,2,1,1,4,1,1,1,2,4,2,3,2000,1
2020,37,371061,1,2,2,2,1,3,7,1,1,1,2,4,2,3,2011,1
2020,37,371062,1,2,1,2,1,1,3,2,1,1,2,4,1,3,2003,1
2020,37,371063,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2000,1
2020,37,371064,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2020,1
2020,37,371065,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2003,1
2020,37,371066,1,2,2,2,1,1,4,2,1,1,2,4,1,3,2008,1
2020,37,371067,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2004,1
2020,37,371067,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2006,1
2020,37,371068,1,2,2,2,1,2,3,2,1,1,2,4,2,3,2002,2
2020,37,371069,1,1,2,2,1,1,2,2,1,1,2,4,2,3,2017,1
2020,37,371069,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,37,371070,1,2,2,2,1,1,2,2,1,1,1,4,2,3,2016,1
2020,37,371071,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2009,1
2020,37,371072,1,2,2,2,1,1,2,2,1,1,2,4,1,3,1999,1
2020,37,371072,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2020,37,371072,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2020,37,371072,4,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1
2020,37,371072,5,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2020,37,371072,6,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,37,371073,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2010,1
2020,37,371074,1,2,1,2,1,1,2,2,1,1,2,4,2,3,1996,1
2020,37,371074,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1
2020,37,371075,1,2,2,2,1,1,4,1,1,1,2,4,1,3,2011,1
2020,37,371076,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1990,1
2020,37,371076,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2018,1
2020,37,371077,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2018,1
2020,37,371077,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2001,1
2020,37,371078,1,2,2,2,1,2,3,2,1,1,2,4,1,3,1997,1
2020,37,371078,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2020,37,371079,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2007,1
2020,37,371080,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2010,1
2020,37,371081,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2008,1
2020,37,371082,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2006,1
2020,37,371083,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2020,1
2020,37,371083,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2005,1
2020,37,371084,1,2,2,2,1,1,3,2,2,2,2,4,2,3,2004,2
2020,37,371084,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371085,1,2,2,2,2,1,3,2,1,1,2,4,1,3,1999,1
2020,37,371085,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1
2020,37,371086,1,2,2,2,1,7,1,2,4,1,2,1,1,3,2006,1
2020,37,371087,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2003,1
2020,37,371087,2,2,2,2,2,2,2,1,1,1,2,4,2,3,2014,1
2020,37,371088,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371088,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2015,1
2020,37,371089,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2005,1
2020,37,371090,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2007,1
2020,37,371091,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2004,1
2020,37,371092,1,2,2,2,1,1,2,1,2,2,2,4,2,3,2010,1
2020,37,371093,1,2,2,2,1,1,5,2,2,2,2,4,2,3,2000,1
2020,37,371094,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2020,37,371094,2,2,2,2,2,7,4,2,4,1,2,1,2,3,1990,1
2020,37,371095,1,2,1,2,1,1,2,2,1,1,2,4,1,3,2015,1
2020,37,371095,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2016,1
2020,37,371095,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1
2020,37,371096,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2007,1
2020,37,371096,2,2,2,2,2,2,2,2,1,1,1,4,2,3,1990,1
2020,37,371097,1,2,1,2,1,3,1,1,2,2,2,4,2,3,2008,1
2020,37,371098,1,2,1,2,1,1,2,2,1,1,2,4,1,3,1996,1
2020,37,371099,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2006,1
2020,37,371099,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2008,1
2020,37,371100,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2016,1
2020,37,371100,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1
2020,37,371101,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2008,1
2020,37,371102,1,2,2,2,1,3,2,1,1,1,2,4,2,3,1997,1
2020,37,371103,1,2,1,2,2,1,2,2,1,1,2,4,2,3,2019,1
2020,37,371103,2,2,2,2,2,7,4,2,4,2,2,3,2,3,2020,1
2020,37,371104,1,2,2,2,1,7,1,2,4,2,2,2,1,3,2014,1
2020,37,371105,1,2,1,2,2,4,3,2,1,1,2,4,2,3,2012,1
2020,37,371105,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2007,1
2020,37,371106,1,2,2,2,1,1,5,2,1,1,2,4,1,3,2011,1
2020,37,371107,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2019,1
2020,37,371107,2,2,2,2,2,3,2,2,1,1,2,4,1,3,2018,1
2020,37,371108,1,2,1,2,1,3,2,1,1,1,2,4,2,3,2014,1
2020,37,371109,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2017,1
2020,37,371109,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2020,37,371110,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2002,1
2020,37,371111,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2020,1
2020,37,371112,1,2,2,2,2,6,2,2,1,1,1,4,2,3,1998,1
2020,37,371112,2,2,2,2,1,2,2,1,1,1,2,4,2,3,2014,1
2020,37,371113,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1
2020,37,371113,2,2,2,2,1,1,3,2,1,1,2,4,1,3,2007,1
2020,37,371114,1,2,2,2,1,3,3,2,1,1,2,4,1,3,2004,1
2020,37,371115,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2004,1
2020,37,371116,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2017,1
2020,37,371117,1,2,2,2,1,6,5,1,1,1,1,4,2,3,2016,1
2020,37,371117,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1
2020,37,371118,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2002,1
2020,37,371118,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2000,1
2020,37,371119,1,2,2,2,1,9,7,2,3,3,3,4,2,3,9998,1
2020,37,371120,1,2,2,2,2,3,2,1,1,1,2,4,1,3,2019,1
2020,37,371120,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2020,37,371121,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2006,2
2020,37,371121,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2007,1
2020,37,371122,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2005,1
2020,37,371122,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2020,37,371123,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2008,1
2020,37,371124,1,2,2,2,2,1,3,2,2,2,2,4,1,3,1997,1
2020,37,371124,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2020,37,371124,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2003,1
2020,37,371125,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2001,1
2020,37,371125,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,37,371126,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2006,2
2020,37,371126,2,2,2,2,2,1,5,2,2,2,2,4,2,3,2018,1
2020,37,371127,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2007,1
2020,37,371128,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2020,37,371128,2,2,2,2,2,7,2,2,4,2,1,3,2,3,1997,1
2020,37,371129,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2001,1
2020,37,371129,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371130,1,2,2,2,2,2,2,2,1,1,1,4,2,3,2001,1
2020,37,371131,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2001,1
2020,37,371131,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2020,37,371132,1,2,2,2,1,1,6,1,1,1,2,4,2,3,2011,1
2020,37,371133,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2015,1
2020,37,371133,2,2,2,2,2,4,4,2,1,1,2,4,2,3,2005,1
2020,37,371133,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2016,1
2020,37,371134,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2000,1
2020,37,371135,1,2,1,2,2,1,2,2,1,1,2,4,2,3,1996,1
2020,37,371135,2,2,2,2,2,4,5,2,3,3,3,4,2,3,2004,1
2020,37,371136,1,2,2,2,2,7,5,2,4,1,2,1,2,3,2013,1
2020,37,371136,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1
2020,37,371137,1,2,2,2,1,4,2,2,1,1,2,4,2,3,1998,1
2020,37,371137,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2014,1
2020,37,371137,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371138,1,2,2,2,1,1,5,1,3,3,3,4,1,3,2009,1
2020,37,371139,1,2,2,2,1,1,3,2,1,1,2,4,1,3,1993,1
2020,37,371139,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,37,371140,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2006,1
2020,37,371141,1,2,1,2,2,6,2,2,1,1,2,4,2,3,2008,1
2020,37,371141,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2000,1
2020,37,371142,1,2,2,2,1,7,1,2,4,1,2,1,1,3,2019,1
2020,37,371143,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2016,1
2020,37,371144,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2020,37,371145,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2010,1
2020,37,371146,1,2,2,2,1,1,3,2,1,1,2,4,2,3,2014,1
2020,37,371146,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1
2020,37,371147,1,2,2,2,1,2,2,1,1,1,2,4,2,3,1999,1
2020,37,371147,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,37,371148,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2006,1
2020,37,371149,1,2,2,2,2,3,2,1,1,1,2,4,2,3,2005,1
2020,37,371150,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2021,1
2020,37,371151,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2007,1
2020,37,371152,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2007,1
2020,37,371152,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2006,1
2020,37,371152,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2021,1
2020,37,371153,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2002,1
2020,37,371154,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2011,1
2020,37,371155,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2003,1
2020,37,371156,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2020,1
2020,37,371156,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2010,1
2020,37,371157,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1
2020,37,371157,2,2,2,2,1,6,2,2,1,1,2,4,2,3,2019,1
2020,37,371158,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2005,1
2020,37,371159,1,2,2,2,1,7,2,2,4,2,2,2,2,3,2020,1
2020,37,371159,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2002,1
2020,37,371160,1,2,2,2,1,1,4,1,2,2,2,4,1,3,2002,1
2020,37,371161,1,2,2,2,1,2,2,1,2,2,2,4,1,3,1999,1
2020,37,371162,1,2,2,2,1,1,2,1,2,2,2,4,2,3,1989,1
2020,37,371163,1,2,2,2,1,2,3,2,1,1,2,4,1,3,1989,1
2020,37,371164,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2011,1
2020,37,371165,1,2,2,2,1,3,4,1,1,1,2,4,2,3,2009,2
2020,37,371166,1,2,2,2,1,1,2,1,1,1,1,4,2,3,2001,1
2020,37,371167,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2014,1
2020,37,371167,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,37,371167,3,2,2,2,2,9,2,2,3,3,3,4,2,3,9998,1
2020,37,371167,4,2,2,2,2,9,2,2,3,3,3,4,2,3,9998,1
2020,37,371168,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2019,1
2020,37,371168,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2004,1
2020,37,371169,1,2,2,2,1,6,1,1,1,1,1,4,2,3,2004,1
2020,37,371170,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2001,1
2020,37,371170,2,2,2,2,2,7,4,2,4,2,2,2,2,3,2019,1
2020,37,371171,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2009,1
2020,37,371171,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2014,1
2020,37,371172,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371173,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2004,1
2020,37,371174,1,2,2,2,1,1,2,1,2,2,2,4,2,3,2008,1
2020,37,371175,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2004,1
2020,37,371175,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2007,1
2020,37,371176,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2007,1
2020,37,371176,2,2,2,2,2,1,4,2,2,2,2,4,1,3,1996,1
2020,37,371176,3,2,2,2,2,4,4,2,1,1,2,4,2,3,2018,1
2020,37,371177,1,2,2,2,2,1,2,1,1,1,2,4,2,3,1987,1
2020,37,371177,2,2,2,2,2,1,4,2,1,1,2,4,2,3,1998,1
2020,37,371178,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2001,1
2020,37,371178,2,2,2,2,1,1,5,1,2,2,2,4,2,3,2009,1
2020,37,371179,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2013,1
2020,37,371179,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2003,1
2020,37,371180,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2004,1
2020,37,371181,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2007,1
2020,37,371182,1,2,2,2,1,2,2,2,1,1,1,4,2,3,1997,1
2020,37,371182,2,2,2,2,1,6,3,2,1,1,1,4,2,3,2010,1
2020,37,371183,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1
2020,37,371184,1,1,2,2,2,2,2,1,1,1,2,4,2,3,2003,1
2020,37,371184,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2003,1
2020,37,371185,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,37,371186,1,2,2,2,1,1,5,2,2,2,2,4,2,3,2012,1
2020,37,371187,1,2,2,2,1,2,2,2,2,2,2,4,2,3,1991,1
2020,37,371188,1,2,1,2,1,1,2,2,1,1,2,4,1,3,2017,1
2020,37,371188,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2020,37,371188,3,2,2,2,2,1,5,2,1,1,2,4,2,3,2020,1
2020,37,371189,1,2,2,2,1,3,6,2,1,1,2,4,2,3,2020,1
2020,37,371190,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2020,37,371190,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2020,37,371191,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2013,1
2020,37,371191,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2020,37,371192,1,2,2,2,1,2,2,2,1,1,2,4,1,3,1993,1
2020,37,371193,1,2,1,2,2,3,2,2,1,1,2,4,1,3,2018,1
2020,37,371193,2,2,2,2,2,3,5,2,3,3,3,4,2,3,2015,1
2020,37,371194,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2007,1
2020,37,371195,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2004,1
2020,37,371196,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2004,1
2020,37,371196,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1999,1
2020,37,371196,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2020,37,371197,1,2,1,2,2,1,2,2,1,1,2,4,2,3,2011,1
2020,37,371197,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2002,1
2020,37,371198,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371199,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371199,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2013,1
2020,37,371200,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2003,1
2020,37,371201,1,2,2,2,1,1,5,2,2,2,2,4,1,3,2014,1
2020,37,371202,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2005,1
2020,37,371203,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2019,1
2020,37,371203,2,2,2,2,2,2,2,1,1,1,1,4,2,3,1984,1
2020,37,371204,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2020,37,371204,2,2,2,2,2,6,4,2,1,1,2,4,2,3,2018,1
2020,37,371205,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2003,1
2020,37,371205,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1
2020,37,371205,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2009,1
2020,37,371206,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2000,1
2020,37,371206,2,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1
2020,37,371207,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2012,1
2020,37,371207,2,2,1,2,2,9,5,1,1,1,2,4,2,3,9999,1
2020,37,371208,1,2,2,2,2,9,1,1,1,1,2,4,1,3,2019,1
2020,37,371209,1,2,2,2,1,2,2,1,2,2,2,4,2,3,2008,1
2020,37,371210,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2014,1
2020,37,371211,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2020,37,371212,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2008,1
2020,37,371212,2,2,2,2,2,3,4,2,1,1,2,4,1,3,2016,1
2020,37,371212,3,2,2,2,2,3,2,2,1,1,2,4,1,3,2018,1
2020,37,371213,1,2,2,2,1,3,1,1,1,1,2,4,2,3,1997,1
2020,37,371214,1,2,2,2,1,1,3,1,1,1,2,4,2,3,2012,1
2020,37,371215,1,2,2,2,2,2,5,1,1,1,2,4,2,3,1997,1
2020,37,371215,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1
2020,37,371216,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2015,1
2020,37,371216,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2017,1
2020,37,371216,3,2,2,2,2,6,2,2,1,1,1,4,2,3,2020,1
2020,37,371217,1,2,2,2,1,2,6,2,1,1,2,4,2,3,2006,1
2020,37,371218,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2005,1
2020,37,371219,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2020,37,371220,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2008,1
2020,37,371221,1,2,1,2,1,2,7,2,1,1,2,4,2,3,2000,1
2020,37,371222,1,2,1,2,1,6,2,2,1,1,1,4,2,3,2007,1
2020,37,371223,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2008,1
2020,37,371224,1,1,2,2,1,3,2,2,2,2,2,4,2,3,2014,1
2020,37,371224,2,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,37,371225,1,2,2,2,2,6,2,2,2,2,2,4,2,3,2016,1
2020,37,371225,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2008,1
2020,37,371226,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2011,1
2020,37,371227,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2012,1
2020,37,371228,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2020,37,371229,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2001,1
2020,37,371229,2,2,2,2,2,3,2,2,1,1,2,4,1,3,2009,1
2020,37,371230,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2010,1
2020,37,371230,2,2,2,2,2,1,4,2,3,3,3,4,2,3,2015,1
