make,model,car_year,drive_train,curb_weight,car_height,car_width,car_length
KIA,SPORTAGE PLUG-IN HYBRID,2025,AWD,1937,1670,1865,4660
KIA,SPORTAGE PLUG-IN HYBRID,2025,FWD,1907,1661,1864,4661
KIA,STINGER,2018,AWD,1870,1400,1870,4831
KIA,STINGER,2019,AWD,1845,1400,1870,4831
KIA,STINGER,2020,AWD,1825,1400,1869,4831
KIA,STINGER,2022,AWD,1892,1400,1870,4830
KIA,STINGER,2022,RWD,1714,1400,1870,4831
KIA,STINGER,2023,AWD,1900,1400,1870,4831
KIA,STINGER,2023,RWD,1727,1400,1870,4830
KIA,TELLURIDE,2020,AWD,1979,1760,1989,5001
KIA,TELLURIDE,2021,AWD,1992,1760,1989,5000
KIA,TELLURIDE,2022,AWD,2000,1760,1990,5000
KIA,TELLURIDE,2022,FWD,1908,1750,1989,5000
KIA,TELLURIDE,2023,AWD,2033,1749,1989,5001
KIA,TELLURIDE,2023,FWD,1908,1750,1989,5001
KIA,TELLURIDE,2024,AWD,2055,1805,1990,5000
KIA,TELLURIDE,2024,FWD,1930,1750,1990,5000
KIA,TELLURIDE,2025,AWD,2085,1781,1989,5019
KIA,TELLURIDE,2025,FWD,1916,1750,1989,5001
LAND ROVER,DEFENDER 110,2022,4WD,2323,1974,1996,5018
LAND ROVER,DEFENDER 110,2023,4WD,2361,1974,2008,5018
LAND ROVER,DEFENDER 110,2024,4WD,2419,1974,2008,5018
LAND ROVER,DEFENDER 110,2026,4WD,2361,1972,2008,5018
LAND ROVER,DEFENDER 130,2023,4WD,2654,1970,2008,5358
LAND ROVER,DEFENDER 130,2024,4WD,2577,1970,2008,5358
LAND ROVER,DEFENDER 130,2026,4WD,2700,1970,2010,5360
LAND ROVER,DEFENDER 90,2022,4WD,2136,1969,2008,4583
LAND ROVER,DEFENDER 90,2023,4WD,2185,1972,2008,4583
LAND ROVER,DEFENDER 90,2024,4WD,2145,1974,2105,4583
LAND ROVER,DEFENDER 90,2026,4WD,2235,1969,2008,4583
LAND ROVER,DISCOVERY,2018,AWD,2155,1846,2073,4970
LAND ROVER,DISCOVERY,2020,4WD,2197,1887,2004,4971
LAND ROVER,DISCOVERY,2022,4WD,2295,1888,2073,4956
LAND ROVER,DISCOVERY,2023,4WD,2270,1888,2073,4956
LAND ROVER,DISCOVERY,2024,4WD,2341,1888,2073,4956
LAND ROVER,DISCOVERY,2026,4WD,2400,1890,2080,4970
LAND ROVER,DISCOVERY SPORT,2020,4WD,1795,1727,1894,4597
LAND ROVER,DISCOVERY SPORT,2022,4WD,1885,1727,1904,4597
LAND ROVER,DISCOVERY SPORT,2023,4WD,1844,1727,1902,4597
LAND ROVER,DISCOVERY SPORT,2024,4WD,1970,1727,2069,4597
LAND ROVER,DISCOVERY SPORT,2026,4WD,1980,1730,2070,4600
LAND ROVER,LAND ROVER DEFENDER 110,2025,4WD,2361,1969,2008,5018
LAND ROVER,LAND ROVER DEFENDER 130,2025,4WD,2640,1970,2008,5358
LAND ROVER,LAND ROVER DEFENDER 90,2025,4WD,2160,1969,2008,4583
LAND ROVER,LAND ROVER DISCOVERY,2025,4WD,2237,1890,2073,4956
LAND ROVER,LAND ROVER DISCOVERY SPORT,2025,4WD,1930,1727,1905,4597
LAND ROVER,LAND ROVER RANGE ROVER,2025,4WD,2667,1870,1994,5077
LAND ROVER,LAND ROVER RANGE ROVER EVOQUE,2025,4WD,1845,1660,1904,4371
LAND ROVER,LAND ROVER RANGE ROVER SPORT,2025,4WD,2313,1821,2047,4946
LAND ROVER,LAND ROVER RANGE ROVER VELAR,2025,4WD,2025,1678,1930,4797
LAND ROVER,LR2,2008,AWD,1770,1765,1910,4500
LAND ROVER,LR2,2014,4WD,1775,1740,1910,4500
LAND ROVER,LR3,2005,NA,2530,1887,1915,4835
LAND ROVER,LR3,2006,AWD,2585,1887,1915,4835
LAND ROVER,LR3,2007,AWD,2484,1887,1915,4835
LAND ROVER,LR4,2010,AWD,2583,1837,2022,4829
LAND ROVER,RANGE ROVER,2002,AWD,2489,1862,1956,4950
LAND ROVER,RANGE ROVER,2004,AWD,2489,1864,1956,4950
LAND ROVER,RANGE ROVER,2008,AWD,2570,1863,1956,4972
LAND ROVER,RANGE ROVER,2010,AWD,2580,1877,2034,4972
LAND ROVER,RANGE ROVER,2011,4WD,2650,1877,1958,4972
LAND ROVER,RANGE ROVER,2023,4WD,2538,1869,2215,5077
LAND ROVER,RANGE ROVER,2024,4WD,2505,1870,2047,5052
LAND ROVER,RANGE ROVER EVOQUE,2019,4WD,1785,1650,1904,4371
LAND ROVER,RANGE ROVER EVOQUE,2023,4WD,1796,1649,1904,4371
LAND ROVER,RANGE ROVER EVOQUE,2024,4WD,1814,1649,1904,4371
LAND ROVER,RANGE ROVER EVOQUE,2026,4WD,1840,1649,1904,4371
LAND ROVER,RANGE ROVER EVOQUE (5 DOOR),2022,4WD,1814,1649,1996,4371
LAND ROVER,RANGE ROVER LWB,2022,4WD,2610,1870,2047,5252
LAND ROVER,RANGE ROVER LWB,2023,4WD,2670,1870,2047,5252
LAND ROVER,RANGE ROVER LWB,2024,4WD,2614,1870,2047,5252
LAND ROVER,RANGE ROVER LWB,2026,4WD,2725,1872.5,2047,5255
LAND ROVER,RANGE ROVER SPORT,2006,AWD,2479,1817,1928,4788
LAND ROVER,RANGE ROVER SPORT,2008,AWD,2535,1817,1928,4788
LAND ROVER,RANGE ROVER SPORT,2009,AWD,2582,1789,1933,4788
LAND ROVER,RANGE ROVER SPORT,2010,AWD,2535,1789,1933,4835
LAND ROVER,RANGE ROVER SPORT,2011,4WD,2520,1789,1931,4835
LAND ROVER,RANGE ROVER SPORT,2013,4WD,2535,1789,1933,4788
LAND ROVER,RANGE ROVER SPORT,2020,4WD,2244,1803,2073,4879
LAND ROVER,RANGE ROVER SPORT,2022,4WD,2240,1785,1983,4879
LAND ROVER,RANGE ROVER SPORT,2023,4WD,2390,1820,2043,4946
LAND ROVER,RANGE ROVER SPORT,2024,4WD,2345,1820,2047,4946
LAND ROVER,RANGE ROVER SPORT,2026,4WD,2450,1820,2047,4946
LAND ROVER,RANGE ROVER SWB,2022,4WD,2490,1870,1994,5077
LAND ROVER,RANGE ROVER SWB,2026,4WD,2550,1870,2048.5,5051
LAND ROVER,RANGE ROVER VELAR,2019,4WD,1804,1665,1930,4803
LAND ROVER,RANGE ROVER VELAR,2020,4WD,1916,1665,1930,4803
LAND ROVER,RANGE ROVER VELAR,2022,4WD,1874,1665,1930,4797
LAND ROVER,RANGE ROVER VELAR,2023,4WD,1939,1657,1930,4797
LAND ROVER,RANGE ROVER VELAR,2024,4WD,1985,1683,1925,4798
LAND ROVER,RANGE ROVER VELAR,2026,4WD,2000,1659,1930,4797
LEXUS,ES 250,2022,AWD,1700,1445,1865,4975
LEXUS,ES 250,2023,AWD,1674,1445,1864,4976
LEXUS,ES 250,2024,AWD,1685,1445,1865,4975
LEXUS,ES 250,2025,AWD,1674,1445,1864,4976
LEXUS,ES 300H,2022,FWD,1692,1445,1864,4976
LEXUS,ES 300H,2023,FWD,1692,1445,1864,4976
LEXUS,ES 300H,2024,FWD,1692,1445,1864,4976
LEXUS,ES 300H,2025,FWD,1665,1445,1865,4975
LEXUS,ES 350,2022,FWD,1655,1445,1864,4976
LEXUS,ES 350,2023,FWD,1655,1445,1864,4976
LEXUS,ES 350,2024,FWD,1655,1445,1864,4976
LEXUS,ES 350,2025,FWD,1655,1445,1864,4976
LEXUS,GX 460,2022,AWD,2327,1885,1885,4879
LEXUS,GX 460,2023,AWD,2327,1875,1885,4915
LEXUS,GX 550,2024,4WD,2538,1913,1981,5004
LEXUS,GX 550,2025,AWD,2540,1920,1981,5004
LEXUS,GX 550,2026,AWD,2545,1935,1981,5004
LEXUS,IS 300,2022,AWD,1695,1435,1839,4704
LEXUS,IS 300,2022,RWD,1681,1435,1839,4709
LEXUS,IS 300,2023,AWD,1700,1435,1840,4710
LEXUS,IS 300,2023,RWD,1684,1435,1839,4796
LEXUS,IS 300,2024,AWD,1760,1435,1839,4704
LEXUS,IS 300,2024,RWD,1660,1440,1840,4710
LEXUS,IS 300,2025,AWD,1750,1435,1840,4705
LEXUS,IS 300,2025,RWD,1695,1435,1840,4710
LEXUS,IS 350,2022,AWD,1765,1435,1839,4757
LEXUS,IS 350,2022,RWD,1690,1435,1839,4757
LEXUS,IS 350,2023,AWD,1760,1435,1839,4757
LEXUS,IS 350,2023,RWD,1700,1435,1839,4704
LEXUS,IS 350,2024,AWD,1735,1435,1840,4710
LEXUS,IS 350,2024,RWD,1700,1435,1840,4755
LEXUS,IS 350,2025,AWD,1760,1435,1839,4704
LEXUS,IS 350,2025,RWD,1700,1435,1839,4704
LEXUS,IS 350,2026,AWD,1740,1435,1850,4760
LEXUS,IS 350,2026,RWD,1680,1435,1840,4715
LEXUS,IS 500,2022,RWD,1765,1435,1840,4760
LEXUS,IS 500,2023,RWD,1800,1435,1839,4757
LEXUS,IS 500,2024,RWD,1787,1435,1839,4757
LEXUS,IS 500,2025,RWD,1765,1435,1839,4757
LEXUS,LC 500,2022,RWD,1962,1345,1920,4760
LEXUS,LC 500,2023,RWD,1944,1346,1920,4770
LEXUS,LC 500,2024,RWD,1982,1346,1920,4760
LEXUS,LC 500,2025,RWD,1940,1345,1920,4770
LEXUS,LC 500,2026,RWD,1935,1345,1920,4760
LEXUS,LC 500 CONVERTIBLE,2023,RWD,2059,1351,1920,4760
LEXUS,LC 500 CONVERTIBLE,2024,RWD,2059,1351,1920,4761
LEXUS,LC 500 CONVERTIBLE,2025,RWD,2045,1350,1920,4770
LEXUS,LC 500 CONVERTIBLE,2026,RWD,2060,1350,1910,4760
LEXUS,LC 500H,2022,RWD,2010,1345,1920,4770
LEXUS,LC 500H,2023,RWD,2012,1346,1920,4770
LEXUS,LC 500H,2024,RWD,2005,1345,1920,4770
LEXUS,LC 500H,2025,RWD,2010,1345,1920,4770
LEXUS,LS 500,2022,AWD,2250,1450,1900,5235
LEXUS,LS 500,2022,RWD,2115,1450,1900,5235
LEXUS,LS 500,2023,AWD,2235,1461,1900,5235
LEXUS,LS 500,2023,RWD,2135,1450,1900,5235
LEXUS,LS 500,2024,AWD,2250,1450,1900,5235
LEXUS,LS 500,2024,RWD,2166,1455,1900,5235
LEXUS,LS 500,2025,AWD,2250,1461,1900,5235
LEXUS,LS 500,2025,RWD,2109,1450,1899,5235
LEXUS,LS 500,2026,AWD,2210,1460,1900,5235
LEXUS,LS 500,2026,RWD,2100,1460,1900,5240
LEXUS,LS 500H,2022,AWD,2345,1450,1900,5235
LEXUS,LS 500H,2022,RWD,2310,1455,1900,5235
LEXUS,LS 500H,2023,AWD,2360,1460,1900,5235
LEXUS,LS 500H,2023,RWD,2345,1450,1900,5235
LEXUS,LS 500H,2024,AWD,2282,1461,1900,5234
LEXUS,LS 500H,2025,AWD,2390,1461,1900,5235
LEXUS,LX 600,2022,AWD,2660,1895,1990,5100
LEXUS,LX 600,2023,AWD,2431,1880,1991,5085
LEXUS,LX 600,2024,AWD,2570,1885,1989,5085
LEXUS,LX 600,2025,AWD,2615,1885,1990,5100
LEXUS,LX 600,2026,AWD,2650,1985,1990,5100
LEXUS,LX 700H,2025,AWD,2880,1890,1990,5100
LEXUS,LX 700H,2026,AWD,2750,1920,1990,5100
LEXUS,NX 250,2022,AWD,1695,1660,1865,4660
LEXUS,NX 250,2022,FWD,1660,1661,1864,4661
LEXUS,NX 250,2023,AWD,1735,1670,1865,4660
LEXUS,NX 250,2023,FWD,1675,1660,1865,4660
LEXUS,NX 250,2024,AWD,1700,1660,1865,4660
LEXUS,NX 250,2024,FWD,1660,1670,1865,4660
LEXUS,NX 250,2025,AWD,1780,1661,1864,4636
LEXUS,NX 250,2025,FWD,1675,1661,1864,4661
LEXUS,NX 350,2022,AWD,1820,1660,1865,4660
LEXUS,NX 350,2023,AWD,1830,1671,1864,4661
LEXUS,NX 350,2024,AWD,1785,1670,1865,4660
LEXUS,NX 350,2025,AWD,1845,1661,1864,4661
LEXUS,NX 350,2026,AWD,1771,1661,1864,4661
LEXUS,NX 350H,2022,AWD,1866,1671,1865,4635
LEXUS,NX 350H,2023,AWD,1880,1670,1865,4660
LEXUS,NX 350H,2024,AWD,1830,1671,1865,4661
LEXUS,NX 350H,2025,AWD,1795,1670,1865,4660
LEXUS,NX 350H,2026,AWD,1848,1671,1864,4636
LEXUS,NX 350H,2026,FWD,1810,1660,1865,4660
LEXUS,NX 450H+,2022,AWD,2055,1670,1865,4660
LEXUS,NX 450H+,2023,AWD,2020,1670,1865,4635
LEXUS,NX 450H+,2024,AWD,2030,1671,1864,4636
LEXUS,NX 450H+,2025,AWD,2075,1671,1864,4661
LEXUS,NX 450H+,2026,AWD,2080,1675,1865,4660
LEXUS,RC 300,2022,AWD,1750,1395,1840,4700
LEXUS,RC 300,2022,RWD,1700,1394,1839,4694
LEXUS,RC 300,2023,AWD,1745,1394,1839,4694
LEXUS,RC 300,2023,RWD,1675,1395,1840,4700
LEXUS,RC 300,2024,AWD,1700,1394,1842,4694
LEXUS,RC 300,2024,RWD,1700,1395,1839,4694
LEXUS,RC 300,2025,AWD,1780,1394,1839,4699
LEXUS,RC 300,2025,RWD,1700,1394,1839,4694
LEXUS,RC 350,2022,AWD,1750,1394,1839,4695
LEXUS,RC 350,2022,RWD,1724,1395,1840,4700
LEXUS,RC 350,2023,AWD,1745,1395,1840,4695
LEXUS,RC 350,2023,RWD,1700,1394,1839,4704
LEXUS,RC 350,2024,AWD,1765,1394,1839,4694
LEXUS,RC 350,2024,RWD,1720,1395,1840,4700
LEXUS,RC 350,2025,AWD,1770,1395,1840,4700
LEXUS,RC 350,2025,RWD,1700,1394,1839,4704
LEXUS,RC F,2022,RWD,1800,1390,1844,4704
LEXUS,RC F,2023,RWD,1828,1390,1844,4705
LEXUS,RC F,2024,RWD,1815,1390,1845,4705
LEXUS,RC F,2025,RWD,1772,1394,1854,4704
LEXUS,RX 350,2022,AWD,1990,1720,1895,4890
LEXUS,RX 350,2022,FWD,1965,1695,1895,4890
LEXUS,RX 350,2023,AWD,1955,1720,1920,4890
LEXUS,RX 350,2023,FWD,1846,1709,1920,4890
LEXUS,RX 350,2024,AWD,1969,1709,1920,4890
LEXUS,RX 350,2024,FWD,1890,1720,1920,4890
LEXUS,RX 350,2025,AWD,1970,1710,1920,4890
LEXUS,RX 350,2025,FWD,1891,1707,1920,4890
LEXUS,RX 350,2026,AWD,1935,1710,1920,4890
LEXUS,RX 350,2026,FWD,1882,1709,1920,4890
LEXUS,RX 350H,2023,AWD,2039,1709,1920,4890
LEXUS,RX 350H,2024,AWD,2011,1709,1920,4890
LEXUS,RX 350H,2025,AWD,2030,1709,1920,4890
LEXUS,RX 350H,2026,AWD,2015,1700,1920,4890
LEXUS,RX 350L,2022,AWD,2145,1735,1895,5000
LEXUS,RX 350L,2022,FWD,1989,1720,1895,5001
LEXUS,RX 450H,2022,AWD,2150,1720,1895,4890
LEXUS,RX 450H+,2025,AWD,2195,1709,1920,4890
LEXUS,RX 450H+,2026,AWD,2210,1710,1920,4900
LEXUS,RX 450HL,2022,AWD,2217,1720,1895,5001
LEXUS,RX 500H,2023,AWD,2150,1722,1920,4890
LEXUS,RX 500H,2024,AWD,2165,1709,1920,4890
LEXUS,RX 500H,2025,AWD,2150,1710,1920,4890
LEXUS,RX 500H,2026,AWD,2165,1710,1920,4890
LEXUS,RZ 300E,2024,FWD,2005,1635,1895,4805
LEXUS,RZ 300E,2025,FWD,1975,1635,1895,4805
LEXUS,RZ 350E,2026,FWD,2000,1635,1895,4805
LEXUS,RZ 450E,2023,AWD,2085,1635,1895,4805
LEXUS,RZ 450E,2024,AWD,2085,1636,1895,4806
LEXUS,RZ 450E,2025,AWD,2105,1635,1895,4805
LEXUS,RZ 450E,2026,AWD,2090,1635,1895,4805
LEXUS,RZ 550E,2026,AWD,2125,1635,1895,4805
LEXUS,TX 350,2024,AWD,2125,1786,1989,5159
LEXUS,TX 350,2024,FWD,2048,1775,1989,5159
LEXUS,TX 350,2025,AWD,2166,1781,1989,5159
LEXUS,TX 350,2025,FWD,2084,1778,1989,5159
LEXUS,TX 350,2026,AWD,2250,1781,1989,5159
LEXUS,TX 350,2026,FWD,2039,1775,1989,5159
LEXUS,TX 350 LATER RELEASE,2025,AWD,2170,1775,1989,5159
LEXUS,TX 500H,2024,AWD,2295,1775,1989,5159
LEXUS,TX 500H,2025,AWD,2270,1760,1989,5160
LEXUS,TX 500H,2026,AWD,2250,1775,1989,5159
LEXUS,TX 550H+,2024,AWD,2385,1781,1989,5159
LEXUS,TX 550H+,2025,AWD,2343,1786,1989,5159
LEXUS,TX 550H+,2026,AWD,2384,1785,1990,5170
LEXUS,UX 200,2022,FWD,1500,1539,1839,4496
LEXUS,UX 250H,2022,AWD,1610,1540,1840,4495
LEXUS,UX 250H,2023,AWD,1580,1540,1840,4495
LEXUS,UX 250H,2023,FWD,1551,1539,1839,4496
LEXUS,UX 250H,2024,AWD,1630,1539,1839,4496
LEXUS,UX 250H,2024,FWD,1560,1520,1840,4495
LEXUS,UX 300H,2025,AWD,1601,1540,1840,4495
LEXUS,UX 300H,2025,FWD,1560,1540,1840,4495
LEXUS,UX 300H,2026,AWD,1645,1520,1840,4495
LEXUS,UX 300H,2026,FWD,1565,1539,1839,4496
LINCOLN,AVIATOR,2003,NA,2245,1742,1925,4910
LINCOLN,AVIATOR,2004,NA,2131,1775,1839,4905
LINCOLN,AVIATOR,2005,NA,2152,1847,1933,4963
LINCOLN,AVIATOR,2020,4WD,2245,1773,1933,5062
LINCOLN,AVIATOR,2022,4WD,2230,1773,1933,5062
LINCOLN,AVIATOR,2022,RWD,2166,1763,1933,5070
LINCOLN,AVIATOR,2023,4WD,2210,1765,2029,5062
LINCOLN,AVIATOR,2023,RWD,2155,1758,2022,5062
LINCOLN,AVIATOR,2024,AWD,2201,1773,1933,5070
LINCOLN,AVIATOR,2024,RWD,2145,1712,1976,5062
LINCOLN,AVIATOR,2025,AWD,2217,1773,1933,5070
LINCOLN,AVIATOR,2025,RWD,2090,1763,1933,5095
LINCOLN,AVIATOR GAS,2026,AWD,2280,1763,2022,5062
LINCOLN,AVIATOR GAS,2026,RWD,2200,1763,1976,5062
LINCOLN,AVIATOR PHEV,2022,4WD,2575,1763,1933,5062
LINCOLN,AVIATOR PHEV,2023,4WD,2490,1775,2022,5062
LINCOLN,BLACKWOOD,2002,NA,2550,1826,2030,5440
LINCOLN,CONTINENTAL,2002,NA,1772,1430,1890,5255
LINCOLN,CONTINENTAL,2017,AWD,2062,1494,1913,5116
LINCOLN,CONTINENTAL,2018,AWD,2040,1486,1913,5116
LINCOLN,CORSAIR,2022,AWD,1779,1628,1887,4537
LINCOLN,CORSAIR,2022,FWD,1678,1629,1887,4537
LINCOLN,CORSAIR,2023,AWD,1781,1628,1887,4608
LINCOLN,CORSAIR,2023,FWD,1664,1629,1887,4536
LINCOLN,CORSAIR,2024,AWD,1791,1628,1887,4608
LINCOLN,CORSAIR,2024,FWD,1660,1629,1872,4536
LINCOLN,CORSAIR GAS,2025,AWD,1790,1628,1887,4587
LINCOLN,CORSAIR GAS,2025,FWD,1681,1628,1887,4587
LINCOLN,CORSAIR GAS,2026,AWD,1780,1628,1887,4587
LINCOLN,CORSAIR GAS,2026,FWD,1685,1630,1890,4590
LINCOLN,CORSAIR PHEV,2022,AWD,1841,1628,1887,4587
LINCOLN,CORSAIR PHEV,2023,AWD,1818,1628,1882,4587
LINCOLN,CORSAIR PHEV,2024,AWD,1878,1628,1887,4587
LINCOLN,CORSAIR PHEV,2025,AWD,2020,1630,1890,4610
LINCOLN,CORSAIR PHEV,2026,AWD,1980,1628,1878,4560
LINCOLN,LS,2001,NA,1667,1440,1859,4925
LINCOLN,LS,2002,NA,1685,1448,1847,4933
LINCOLN,LS,2003,NA,1662,1425,1859,4925
LINCOLN,LS,2004,NA,1679,1422,1834,4930
LINCOLN,LS,2005,NA,1698,1433,1857,4925
LINCOLN,LS,2006,RWD,1729,1448,1836,4920
LINCOLN,MARK LT,2006,4WD,2449,1900,2004,5690
LINCOLN,MARK LT,2008,AWD,2409,1875,2004,5695
LINCOLN,MKC,2015,AWD,1780,1656,1875,4554
LINCOLN,MKC,2016,AWD,1780,1674,1864,4554
LINCOLN,MKC,2017,AWD,1780,1656,1864,4554
LINCOLN,MKC,2018,AWD,1799,1659,1854,4557
LINCOLN,MKC,2019,AWD,1796,1656,1864,4554
LINCOLN,MKS,2009,AWD,1920,1565,1928,5189
LINCOLN,MKS,2010,AWD,1937,1567,1933,5184
LINCOLN,MKS,2011,AWD,1917,1565,1915,5184
LINCOLN,MKS,2012,AWD,1955,1511,1930,5184
LINCOLN,MKS,2013,AWD,2041,1542,1930,5184
LINCOLN,MKS,2014,AWD,1984,1560,1930,5245
LINCOLN,MKT,2010,AWD,2146,1712,1930,5273
LINCOLN,MKT,2011,AWD,2124,1725,1930,5278
LINCOLN,MKT,2013,AWD,2167,1712,1930,5278
LINCOLN,MKX,2007,AWD,1881,1715,1925,4737
LINCOLN,MKX,2008,AWD,1969,1679,1925,4737
LINCOLN,MKX,2010,AWD,2015,1707,1925,4737
LINCOLN,MKX,2011,AWD,1984,1709,1928,4737
LINCOLN,MKX,2013,AWD,2019,1702,1930,4757
LINCOLN,MKX,2014,AWD,1999,1715,1930,4829
LINCOLN,MKX,2015,AWD,2030,1702,1933,4826
LINCOLN,MKX,2016,AWD,2002,1686,1936,4833
LINCOLN,MKX,2017,AWD,2040,1681,1933,4826
LINCOLN,MKX,2018,AWD,1944,1692,1935,4834
LINCOLN,MKZ,2007,FWD,1574,1425,1842,4839
LINCOLN,MKZ,2008,AWD,1725,1466,1844,4831
LINCOLN,MKZ,2009,AWD,1574,1433,1842,4839
LINCOLN,MKZ,2010,AWD,1573,1435,1842,4841
LINCOLN,MKZ,2011,AWD,1698,1435,1842,4829
LINCOLN,MKZ,2012,AWD,1698,1435,1842,4826
LINCOLN,MKZ,2013,AWD,1720,1476,1842,4930
LINCOLN,MKZ,2014,AWD,1699,1476,1864,4930
LINCOLN,MKZ,2015,AWD,1710,1476,1864,4930
LINCOLN,MKZ,2016,AWD,1750,1478,1864,4925
LINCOLN,MKZ,2017,AWD,1780,1478,1864,4925
LINCOLN,MKZ,2018,AWD,1758,1478,1864,4925
LINCOLN,MKZ,2020,AWD,1748,1478,1864,4925
LINCOLN,NAUTILUS,2019,AWD,1950,1681,1933,4826
LINCOLN,NAUTILUS,2020,AWD,2029,1681,1933,4826
LINCOLN,NAUTILUS,2022,AWD,1882,1681,1933,4826
LINCOLN,NAUTILUS,2022,FWD,1878,1681,1933,4826
LINCOLN,NAUTILUS,2023,AWD,1984,1679,1933,4826
LINCOLN,NAUTILUS,2023,FWD,1882,1681,1933,4826
LINCOLN,NAUTILUS,2024,AWD,2120,1698,1940,4908
LINCOLN,NAUTILUS,2025,AWD,2124,1684,1999,4907
LINCOLN,NAUTILUS,2026,AWD,2020,1684,1930,4920
LINCOLN,NAUTILUS - FHEV,2024,AWD,1996,1684,1979,4907
LINCOLN,NAUTILUS FHEV,2025,AWD,2210,1684,2027,4923
LINCOLN,NAUTILUS FHEV,2026,AWD,2180,1670,1950,4910
LINCOLN,NAVIGATOR,1998,NA,2478,1935,1999,5197
LINCOLN,NAVIGATOR,1999,NA,2581,1961,2029,5202
LINCOLN,NAVIGATOR,2000,NA,2610,1961,2030,5192
LINCOLN,NAVIGATOR,2001,NA,2514,1951,2029,5227
LINCOLN,NAVIGATOR,2002,NA,2477,1940,2029,5202
LINCOLN,NAVIGATOR,2003,NA,2572,1981,2002,5283
LINCOLN,NAVIGATOR,2004,NA,2580,1981,2027,5232
LINCOLN,NAVIGATOR,2005,NA,2664,1979,2027,5293
LINCOLN,NAVIGATOR,2006,AWD,2667,1981,2027,5271
LINCOLN,NAVIGATOR,2007,AWD,2729,1981,2002,5293
LINCOLN,NAVIGATOR,2008,AWD,2767,1991,2029,5293
LINCOLN,NAVIGATOR,2009,AWD,2715,1976,2002,5288
LINCOLN,NAVIGATOR,2010,AWD,2770,1976,2002,5293
LINCOLN,NAVIGATOR,2013,RWD,2669,1961,2002,5268
LINCOLN,NAVIGATOR,2017,RWD,2578,2000,2029,5293
LINCOLN,NAVIGATOR,2022,4WD,2682,1938,2029,5334
LINCOLN,NAVIGATOR,2022,NA,2543,1935,2029,5334
LINCOLN,NAVIGATOR,2023,4WD,2690,1937,2029,5334
LINCOLN,NAVIGATOR,2023,RWD,2545,1935,2029,5334
LINCOLN,NAVIGATOR,2024,4WD,2703,1943,2029,5334
LINCOLN,NAVIGATOR,2024,RWD,2491,1933,2029,5334
LINCOLN,NAVIGATOR,2025,4WD,2750,1938,2029,5334
LINCOLN,NAVIGATOR,2026,4WD,2800,1940,2030,5340
LINCOLN,NAVIGATOR EL,2022,4WD,2703,1937,2029,5636
LINCOLN,NAVIGATOR EL,2022,NA,2718,1935,2029,5636
LINCOLN,NAVIGATOR EL,2023,4WD,2679,1935,2029,5636
LINCOLN,NAVIGATOR EL,2023,RWD,2750,1935,2029,5636
LINCOLN,NAVIGATOR EL,2024,4WD,2721,1935,2029,5636
LINCOLN,NAVIGATOR EL,2024,RWD,2608,1935,2029,5636
LINCOLN,NAVIGATOR L,2025,4WD,2679,1935,2029,5636
LINCOLN,NAVIGATOR L,2026,4WD,2795,1989,2029,5639
LINCOLN,TOWN CAR,1992,NA,1845,1440,1986,5471
LINCOLN,TOWN CAR,1994,NA,1836,1415,1986,5563
LINCOLN,TOWN CAR,1995,NA,1841,1425,1986,5563
LINCOLN,TOWN CAR,1996,NA,1830,1433,1986,5469
LINCOLN,TOWN CAR,1997,NA,1828,1433,1986,5469
LINCOLN,TOWN CAR,1999,NA,1846,1461,1986,5469
LINCOLN,TOWN CAR,2000,NA,1869,1438,1986,5469
LINCOLN,TOWN CAR,2001,NA,1908,1491,1986,5469
LINCOLN,TOWN CAR,2002,NA,1982,1473,1986,5469
LINCOLN,TOWN CAR,2003,NA,1964,1466,1994,5469
LINCOLN,TOWN CAR,2004,NA,1945,1476,1986,5471
LINCOLN,TOWN CAR,2005,NA,1950,1496,1986,5469
LINCOLN,TOWN CAR,2006,RWD,1880,1500,1986,5469
LINCOLN,TOWN CAR,2007,RWD,1982,1481,1989,5471
LINCOLN,TOWN CAR,2008,RWD,1964,1527,1986,5469
LINCOLN,TOWN CAR,2009,RWD,1991,1527,1994,5469
LINCOLN,TOWN CAR,2010,RWD,1983,1471,1986,5469
LINCOLN,TOWN CAR,2011,RWD,2018,1491,1986,5469
LINCOLN,ZEPHYR,2006,FWD,1576,1430,1834,4839
LUCID,AIR,2023,4WD,2360,1410,1938,4976
LUCID,AIR,2024,AWD,2268,1409,1939,4975
LUCID,AIR,2024,RWD,2043,1463,2189,4976
LUCID,AIR,2025,AWD,2375,1410,1938,4976
LUCID,AIR,2025,RWD,2050,1410,1939,4975
LUCID,AIR,2026,AWD,2350,1410,1939,4977
LUCID,AIR,2026,RWD,2045,1410,1939,4975
LUCID,GRAVITY,2026,AWD,2700,1690,1995,5050
MASERATI,GHIBLI,2015,AWD,1935,1461,1946,4971
MASERATI,GHIBLI,2016,AWD,1930,1461,1946,4971
MASERATI,GHIBLI,2017,AWD,1920,1461,1946,4971
MAZDA,626,1995,NA,1260,1395,1750,4670
MAZDA,626,1998,NA,1265,1400,1700,4675
MAZDA,626,1999,NA,1295,1410,1760,4740
MAZDA,626,2000,NA,1305,1400,1750,4806
MAZDA,626,2001,NA,1330,1410,1750,4740
MAZDA,626,2002,NA,1355,1405,1750,4705
MAZDA,B-SERIES,1996,NA,1316,1537,1763,4679
MAZDA,B-SERIES,1997,NA,1337,1621,1763,4910
