Make,Model,Year,Drive Train,Kerb Weight,Car Height,Car Length,Car Width
NISSAN,SENTRA,2022,FWD,1376,1445,4641,1816
NISSAN,TITAN CREW CAB,2022,4WD,2583,2000,5804,2019
NISSAN,TITAN CREW CAB,2022,RWD,2426,1953,5804,2019
NISSAN,TITAN KING CAB,2022,4WD,2548,1953,5804,2050
NISSAN,TITAN KING CAB,2022,RWD,2605,1953,5804,2019
NISSAN,TITAN XD CREW CAB,2022,4WD,3046,1999,6165,2050
NISSAN,VERSA,2022,FWD,1235,1473,4496,1732
POLESTAR,POLESTAR 2,2022,AWD,2123,1479,4606,1859
POLESTAR,POLESTAR 2,2022,FWD,1940,1479,4606,1859
PORSCHE,718 BOXSTER,2022,RWD,1370,1281,4379,1801
PORSCHE,718 BOXSTER GTS 4.0,2022,RWD,1420,1262,4390,1801
PORSCHE,718 BOXSTER S,2022,RWD,1430,1295,4379,1801
PORSCHE,718 BOXSTER T,2022,RWD,1350,1278,4379,1801
PORSCHE,718 CAYMAN,2022,RWD,1377,1295,4379,1801
PORSCHE,718 CAYMAN GT4,2022,RWD,1420,1262,4456,1817
PORSCHE,718 CAYMAN GTS 4.0,2022,RWD,1405,1295,4405,1801
PORSCHE,718 CAYMAN S,2022,RWD,1436,1295,4379,1801
PORSCHE,718 CAYMAN T,2022,RWD,1350,1284,4379,1801
PORSCHE,718 SPYDER,2022,RWD,1418,1258,4430,1801
PORSCHE,911 CARRERA,2022,RWD,1505,1300,4519,1852
PORSCHE,911 CARRERA 4,2022,AWD,1565,1300,4519,1852
PORSCHE,911 CARRERA 4 CABRIOLET,2022,AWD,1630,1299,4519,1852
PORSCHE,911 CARRERA 4 GTS,2022,AWD,1570,1290,4535,1852
PORSCHE,911 CARRERA 4 GTS CABRIOLET,2022,AWD,1700,1299,4535,1852
PORSCHE,911 CARRERA 4S,2022,AWD,1565,1298,4519,1852
PORSCHE,911 CARRERA 4S CABRIOLET,2022,AWD,1705,1299,4519,1852
PORSCHE,911 CARRERA CABRIOLET,2022,RWD,1571,1299,4519,1852
PORSCHE,911 CARRERA GTS,2022,RWD,1520,1297,4535,1852
PORSCHE,911 CARRERA GTS CABRIOLET,2022,RWD,1670,1290,4533,1852
PORSCHE,911 CARRERA S,2022,RWD,1515,1300,4519,1852
PORSCHE,911 CARRERA S CABRIOLET,2022,RWD,1605,1297,4519,1852
PORSCHE,911 GT3,2022,RWD,1435,1279,4573,1852
PORSCHE,911 GT3 TOURING,2022,RWD,1418,1290,4573,1852
PORSCHE,911 TARGA 4,2022,AWD,1675,1294,4519,1852
PORSCHE,911 TARGA 4 GTS,2022,AWD,1680,1294,4535,1852
PORSCHE,911 TARGA 4S,2022,AWD,1695,1301,4535,1852
PORSCHE,911 TURBO,2022,AWD,1640,1303,4572,1900
PORSCHE,911 TURBO CABRIOLET,2022,AWD,1701,1300,4535,1852
PORSCHE,911 TURBO S,2022,AWD,1640,1303,4535,1852
PORSCHE,911 TURBO S CABRIOLET,2022,AWD,1710,1304,4573,1900
PORSCHE,BOXSTER 25 YEARS,2022,RWD,1405,1278,4379,1801
PORSCHE,CAYENNE,2022,AWD,2030,1696,4918,1983
PORSCHE,CAYENNE COUPE,2022,AWD,2067,1671,4948,1984
PORSCHE,CAYENNE E-HYBRID,2022,AWD,2490,1674,4931,1984
PORSCHE,CAYENNE E-HYBRID COUPE,2022,AWD,2420,1673,4939,1983
PORSCHE,CAYENNE GTS,2022,AWD,2305,1674,4927,1984
PORSCHE,CAYENNE GTS COUPE,2022,AWD,2200,1656,4939,1983
PORSCHE,CAYENNE S,2022,AWD,2105,1674,4930,1984
PORSCHE,CAYENNE S COUPE,2022,AWD,2165,1664,4933,1994
PORSCHE,CAYENNE TURBO,2022,AWD,2285,1673,4926,1983
PORSCHE,CAYENNE TURBO COUPE,2022,AWD,2280,1656,4943,1989
PORSCHE,CAYENNE TURBO S E-HYBRID,2022,AWD,2570,1634,4939,1989
PORSCHE,CAYENNE TURBO S E-HYBRID COUPE,2022,AWD,2490,1656,4939,1989
PORSCHE,MACAN,2022,AWD,1870,1621,4726,1927
PORSCHE,MACAN GTS,2022,AWD,1965,1606,4726,1927
PORSCHE,MACAN S,2022,AWD,1865,1621,4726,1927
PORSCHE,PANAMERA,2022,RWD,1920,1422,5049,1938
PORSCHE,PANAMERA 4,2022,AWD,1995,1427,5049,1937
PORSCHE,PANAMERA 4 E-HYBRID,2022,AWD,2235,1423,5049,1937
PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,2022,AWD,2275,1432,5199,1937
PORSCHE,PANAMERA 4 E-HYBRID SPORT TURISMO,2022,AWD,2295,1432,5199,1937
PORSCHE,PANAMERA 4 EXECUTIVE,2022,AWD,2045,1428,5199,1937
PORSCHE,PANAMERA 4S,2022,AWD,2055,1423,5049,1937
PORSCHE,PANAMERA 4S E-HYBRID,2022,AWD,2325,1423,5049,1937
PORSCHE,PANAMERA 4S E-HYBRID EXECUTIVE,2022,AWD,2343,1428,5199,1937
PORSCHE,PANAMERA 4S E-HYBRID SPORT TURISMO,2022,AWD,2325,1428,5049,1937
PORSCHE,PANAMERA 4S EXECUTIVE,2022,AWD,2085,1423,5199,1937
PORSCHE,PANAMERA 4 SPORT TURISMO,2022,AWD,2005,1428,5049,1937
PORSCHE,PANAMERA 4S SPORT TURISMO,2022,AWD,2048,1428,5049,1937
PORSCHE,PANAMERA GTS,2022,AWD,2099,1424,5050,1937
PORSCHE,PANAMERA GTS SPORT TURISMO,2022,AWD,2145,1417,5049,1937
PORSCHE,PANAMERA TURBO S,2022,AWD,2165,1417,5049,1937
PORSCHE,PANAMERA TURBO S E-HYBRID,2022,AWD,2375,1428,5049,1937
PORSCHE,PANAMERA TURBO S E-HYBRID EXECUTIVE,2022,AWD,2450,1428,5199,1937
PORSCHE,PANAMERA TURBO S E-HYBRID SPORT TURISMO,2022,AWD,2405,1428,5049,1937
PORSCHE,PANAMERA TURBO S EXECUTIVE,2022,AWD,2315,1438,5199,1937
PORSCHE,PANAMERA TURBO S SPORT TURISMO,2022,AWD,2210,1427,5049,1938
PORSCHE,TAYCAN,2022,RWD,2050,1395,4963,1966
PORSCHE,TAYCAN 4 CROSS TURISMO,2022,AWD,2245,1409,4974,1967
PORSCHE,TAYCAN 4S,2022,AWD,2185,1395,4963,1966
PORSCHE,TAYCAN 4S CROSS TURISMO,2022,AWD,2245,1409,4974,1967
PORSCHE,TAYCAN TURBO,2022,AWD,2305,1379,4963,1966
PORSCHE,TAYCAN TURBO CROSS TURISMO,2022,AWD,2345,1438,4974,1967
PORSCHE,TAYCAN TURBO S,2022,AWD,2320,1378,4963,1966
PORSCHE,TAYCAN TURBO S CROSS TURISMO,2022,AWD,2320,1409,4973,1966
RAM,1500 CLASSIC CREW CAB,2022,2WD,2266,1974,5817,2017
RAM,1500 CLASSIC CREW CAB,2022,4WD,2450,1976,5817,2017
RAM,1500 CLASSIC QUAD CAB,2022,2WD,2215,1971,5817,2017
RAM,1500 CLASSIC QUAD CAB,2022,4WD,2404,1958,5817,2017
RAM,1500 CLASSIC REGULAR CAB,2022,2WD,2170,1971,5817,2017
RAM,1500 CLASSIC REGULAR CAB,2022,4WD,2221,1974,5309,2017
RAM,1500 CREW CAB,2022,2WD,2250,1971,5916,2085
RAM,1500 CREW CAB,2022,4WD,2427,1956,5916,2083
RAM,1500 CREW CAB TRX,2022,4WD,2880,2019,5916,2235
RAM,1500 QUAD CAB,2022,2WD,2198,1971,5916,2085
RAM,1500 QUAD CAB,2022,4WD,2368,1971,5916,2085
RAM,2500 CREW CAB,2022,2WD,2920,1979,6066,2121
RAM,2500 CREW CAB,2022,4WD,3300,2024,6065,2121
RAM,2500 MEGA CAB,2022,4WD,3345,2030,6348,2009
RAM,2500 REGULAR CAB,2022,2WD,2720,1975,5915,2010
RAM,2500 REGULAR CAB,2022,4WD,2998,1991,6066,2019
RAM,PROMASTER,2022,FWD,2165,2540,5413,2050
RAM,PROMASTER CITY,2022,FWD,1598,1880,4763,1831
ROLLS-ROYCE,CULLINAN,2022,AWD,2750,1835,5341,2000
ROLLS-ROYCE,GHOST,2022,RWD,2490,1571,5546,1978
ROLLS-ROYCE,GHOST EWB,2022,RWD,2610,1571,5716,1978
ROLLS-ROYCE,PHANTOM,2022,RWD,2610,1646,5762,2018
ROLLS-ROYCE,PHANTOM EWB,2022,RWD,2610,1648,5982,2018
SUBARU,ASCENT,2022,AWD,2009,1768,4999,1930
SUBARU,BRZ,2022,RWD,1277,1311,4265,1775
SUBARU,CROSSTREK,2022,AWD,1450,1615,4483,1803
SUBARU,CROSSTREK HYBRID,2022,AWD,1637,1600,4485,1800
SUBARU,FORESTER,2022,AWD,1567,1730,4625,1815
SUBARU,IMPREZA,2022,AWD,1400,1455,4625,1775
SUBARU,IMPREZA,2022,AWD,1391,1455,4625,1778
SUBARU,LEGACY,2022,AWD,1588,1506,4841,1839
SUBARU,OUTBACK,2022,AWD,1649,1679,4860,1854
SUBARU,WRX,2022,AWD,1538,1465,4668,1825
TESLA,MODEL 3,2022,AWD,1847,1443,4694,1850
TESLA,MODEL 3,2022,RWD,1752,1443,4694,1850
TESLA,MODEL S (ALL VARIANTS),2022,AWD,2069,1430,5021,1963
TESLA,MODEL X (ALL VARIANTS),2022,AWD,2467,1626,5037,1999
TESLA,MODEL Y 5-SEAT,2022,AWD,1979,1624,4751,1921
TESLA,MODEL Y 7-SEAT,2022,AWD,2003,1624,4751,1921
TOYOTA,4RUNNER,2022,2WD,1996,1816,4831,1925
TOYOTA,4RUNNER,2022,AWD,2180,1816,4859,1925
TOYOTA,AVALON,2022,FWD,1615,1435,4976,1849
TOYOTA,AVALON HYBRID,2022,FWD,1660,1435,4976,1849
TOYOTA,CAMRY,2022,AWD,1619,1445,4879,1839
TOYOTA,CAMRY,2022,FWD,1501,1445,4879,1839
TOYOTA,CAMRY HYBRID,2022,FWD,1574,1445,4976,1839
TOYOTA,C-HR,2022,FWD,1497,1565,4390,1795
TOYOTA,COROLLA,2022,FWD,1380,1435,4630,1780
TOYOTA,COROLLA CROSS,2022,AWD,1508,1645,4460,1825
TOYOTA,COROLLA CROSS,2022,FWD,1386,1620,4460,1826
TOYOTA,COROLLA HATCHBACK,2022,FWD,1395,1450,4369,1760
TOYOTA,COROLLA HYBRID,2022,FWD,1385,1435,4630,1780
TOYOTA,GR86,2022,RWD,1275,1310,4265,1775
TOYOTA,HIGHLANDER,2022,AWD,1964,1730,4950,1930
TOYOTA,HIGHLANDER,2022,FWD,1916,1730,4950,1930
TOYOTA,HIGHLANDER HYBRID,2022,AWD,2084,1730,4950,1930
TOYOTA,HIGHLANDER HYBRID,2022,FWD,1984,1730,4950,1930
TOYOTA,MIRAI,2022,RWD,1930,1470,4975,1885
TOYOTA,PRIUS,2022,AWD,1461,1471,4567,1760
TOYOTA,PRIUS,2022,FWD,1395,1471,4569,1760
TOYOTA,PRIUS PRIME,2022,FWD,1531,1475,4645,1760
TOYOTA,RAV4,2022,AWD,1567,1702,4595,1854
TOYOTA,RAV4,2022,FWD,1574,1702,4595,1865
TOYOTA,RAV4 HYBRID,2022,AWD,1720,1700,4600,1855
TOYOTA,RAV4 PRIME,2022,AWD,1950,1702,4595,1855
TOYOTA,SEQUOIA,2022,2WD,2599,1956,5210,2029
TOYOTA,SEQUOIA,2022,4WD,2599,1971,5210,2029
TOYOTA,SIENNA HYBRID,2022,AWD,2140,1796,5174,1994
TOYOTA,SIENNA HYBRID,2022,FWD,2025,1740,5174,1994
TOYOTA,SUPRA,2022,RWD,1542,1293,4382,1854
TOYOTA,TACOMA,2022,2WD,1867,1793,5392,1890
TOYOTA,TACOMA,2022,2WD,1880,1805,5392,1890
TOYOTA,TACOMA,2022,4WD,2016,1793,5392,1890
TOYOTA,TACOMA,2022,4WD,1984,1793,5392,1910
TOYOTA,TUNDRA,2022,2WD,2300,1981,5933,2037
TOYOTA,TUNDRA,2022,2WD,2309,1981,5933,2037
TOYOTA,TUNDRA,2022,4WD,2558,1984,5933,2037
TOYOTA,TUNDRA,2022,4WD,2570,1981,5933,2037
TOYOTA,TUNDRA HYBRID,2022,2WD,2588,1981,5933,2037
TOYOTA,TUNDRA HYBRID,2022,4WD,2630,1986,5933,2032
TOYOTA,VENZA HYBRID,2022,AWD,1775,1684,4740,1854
VOLKSWAGEN,ARTEON SE,2022,FWD,1667,1450,4867,1872
VOLKSWAGEN,ARTEON SEL PREMIUM R-LINE,2022,AWD,1800,1438,4867,1872
VOLKSWAGEN,ARTEON SEL PREMIUM R-LINE,2022,FWD,1659,1435,4867,1872
VOLKSWAGEN,ARTEON SEL R-LINE,2022,AWD,1781,1438,4867,1872
VOLKSWAGEN,ARTEON SEL R-LINE,2022,FWD,1673,1445,4867,1872
VOLKSWAGEN,ATLAS,2022,AWD,2060,1788,5098,1991
VOLKSWAGEN,ATLAS,2022,FWD,1920,1788,5098,1989
VOLKSWAGEN,ATLAS CROSS SPORT,2022,AWD,1995,1732,4966,1989
VOLKSWAGEN,ATLAS CROSS SPORT,2022,FWD,1818,1732,4966,1991
VOLKSWAGEN,GOLF GTI,2022,FWD,1430,1463,4287,1788
VOLKSWAGEN,GOLF R,2022,AWD,1550,1439,4290,1796
VOLKSWAGEN,ID.4,2022,AWD,2212,1636,4585,1852
VOLKSWAGEN,ID.4,2022,RWD,2049,1636,4584,1852
VOLKSWAGEN,JETTA,2022,FWD,1360,1459,4740,1799
VOLKSWAGEN,JETTA GLI,2022,FWD,1471,1466,4740,1798
VOLKSWAGEN,PASSAT,2022,FWD,1527,1486,4917,1834
VOLKSWAGEN,TAOS,2022,AWD,1572,1636,4465,1842
VOLKSWAGEN,TAOS,2022,FWD,1440,1644,4466,1841
VOLKSWAGEN,TIGUAN,2022,AWD,1687,1666,4729,1839
VOLKSWAGEN,TIGUAN,2022,FWD,1692,1689,4727,1839
VOLVO,C40 P8 RECHARGE,2022,AWD,2185,1582,4431,1850
VOLVO,S60 B5 AWD,2022,AWD,1749,1430,4761,1850
VOLVO,S60 B5 FWD,2022,FWD,1701,1431,4761,1850
VOLVO,S60 T6 AWD,2022,AWD,1734,1431,4761,1850
VOLVO,S60 T8 POLESTAR ENGINEERED,2022,AWD,2041,1438,4760,1849
VOLVO,S60 T8 RECHARGE,2022,AWD,1911,1437,4761,1850
VOLVO,S90 B6 AWD,2022,AWD,1939,1443,4963,1880
VOLVO,S90 T8 RECHARGE,2022,AWD,2096,1440,4969,1879
VOLVO,V60 CC T5 AWD,2022,AWD,1817,1501,4783,1880
VOLVO,V60 T8 POLESTAR ENGINEERED,2022,AWD,2077,1432,4784,1916
VOLVO,V90 CC B6 AWD,2022,AWD,1955,1543,4939,1879
VOLVO,XC40 P8 RECHARGE AWD,2022,AWD,2118,1652,4440,1863
VOLVO,XC40 T4 FWD,2022,FWD,1573,1658,4425,1863
VOLVO,XC40 T5 AWD,2022,AWD,1689,1658,4425,1863
VOLVO,XC60 B5 AWD,2022,AWD,1845,1658,4708,1902
VOLVO,XC60 B5 FWD,2022,FWD,1866,1659,4709,1902
VOLVO,XC60 B6 AWD,2022,AWD,1909,1658,4708,1902
VOLVO,XC60 T8 POLESTAR ENGINEERED,2022,AWD,2187,1653,4708,1902
VOLVO,XC60 T8 RECHARGE,2022,AWD,2165,1658,4708,1902
VOLVO,XC90 T5 AWD,2022,AWD,2055,1775,4953,2009
VOLVO,XC90 T5 FWD,2022,FWD,2043,1775,4953,2009
VOLVO,XC90 T6 AWD,2022,AWD,2143,1771,4953,1923
VOLVO,XC90 T8 RECHARGE,2022,AWD,2329,1771,4953,1958
ACURA,ILX,2021,FWD,1409,1412,4628,1793
ACURA,NSX,2021,AWD,1775,1214,4506,1938
ACURA,RDX,2021,AWD,1827,1679,4747,1900
ACURA,RDX,2021,FWD,1716,1669,4742,1900
ACURA,TLX,2021,AWD,1796,1433,4943,1859
ACURA,TLX,2021,FWD,1682,1433,4943,1910
ALFA,GIULIA,2021,AWD,1698,1379,4636,1872
ALFA,GIULIA,2021,RWD,1597,1425,4636,1872
ALFA,GIULIA QUADRIFOGLIO,2021,RWD,1524,1438,4639,1874
ALFA,STELVIO,2021,AWD,1841,1648,4687,1903
ALFA,STELVIO,2021,RWD,1735,1648,4687,1903
ALFA,STELVIO QUADRIFOGLIO,2021,AWD,1851,1676,4689,1902
AUDI,A4,2021,AWD,1650,1427,4727,1847
AUDI,A4 ALLROAD,2021,AWD,1735,1494,4763,1842
AUDI,A5,2021,AWD,1675,1392,4765,1844
AUDI,A5 CABRIOLET,2021,AWD,1780,1379,4696,1844
AUDI,A5 SPORTBACK,2021,AWD,1680,1399,4732,1843
AUDI,A6,2021,AWD,1850,1458,4938,1887
AUDI,A6 ALLROAD,2021,AWD,1985,1539,4949,1890
AUDI,A6 (WITH REAR SEAT SABS),2021,AWD,1845,1458,4940,1887
AUDI,A7,2021,AWD,1925,1422,4968,1908
AUDI,A7 PHEV,2021,AWD,2105,1417,4969,1908
AUDI,A7 (WITH REAR SEAT SABS),2021,AWD,1980,1427,4969,1908
AUDI,A8L,2021,AWD,2110,1473,5317,1945
AUDI,A8L PHEV,2021,AWD,2395,1473,5317,1945
AUDI,E-TRON,2021,AWD,2605,1664,4902,1935
AUDI,E-TRON SPORTBACK,2021,AWD,2640,1661,4902,1935
AUDI,Q3,2021,AWD,1765,1628,4486,1849
AUDI,Q5,2021,AWD,1850,1664,4681,1892
AUDI,Q5 PHEV,2021,AWD,2085,1659,4681,1892
AUDI,Q5 SPORTBACK,2021,AWD,1935,1643,4681,1887
AUDI,Q7,2021,AWD,2211,1745,5062,1971
AUDI,Q8,2021,AWD,2270,1707,4994,1994
AUDI,R8,2021,AWD,1640,1240,4430,1941
AUDI,R8,2021,RWD,1595,1240,4429,1940
AUDI,R8 SPYDER,2021,AWD,1770,1242,4429,1940
AUDI,R8 SPYDER,2021,RWD,1700,1242,4429,1940
AUDI,RS 5,2021,AWD,1740,1374,4783,1866
AUDI,RS 5 SPORTBACK,2021,AWD,1835,1395,4783,1866
AUDI,RS 6 AVANT,2021,AWD,2075,1466,4995,1950
AUDI,RS 7,2021,AWD,2320,1436,5012,1950
AUDI,RS Q8,2021,AWD,2395,1692,5011,1999
AUDI,S4,2021,AWD,1745,1404,4745,1842
AUDI,S5,2021,AWD,1820,1399,4760,1844
AUDI,S5 CABRIOLET,2021,AWD,1910,1384,4740,1849
AUDI,S5 SPORTBACK,2021,AWD,1845,1390,4763,1843
AUDI,S6,2021,AWD,2100,1476,4953,1885
AUDI,S7,2021,AWD,2105,1417,4989,1908
AUDI,S8,2021,AWD,2345,1485,5320,1945
AUDI,SQ5,2021,AWD,1960,1635,4689,1893
AUDI,SQ5 SPORTBACK,2021,AWD,2035,1634,4689,1893
AUDI,SQ7,2021,AWD,2365,1748,5067,1970
AUDI,SQ8,2021,AWD,2340,1705,5019,1994
AUDI,TT,2021,AWD,1445,1354,4191,1831
AUDI,TT ROADSTER,2021,AWD,1525,1353,4191,1832
AUDI,TT RS,2021,AWD,1475,1342,4201,1832
AUDI,TTS,2021,AWD,1465,1352,4203,1832
BENTLEY,BENTAYGA HYBRID,2021,AWD,2626,1729,5125,1998
BENTLEY,BENTAYGA SPEED,2021,AWD,2499,1729,5140,1998
BENTLEY,BENTAYGA V8,2021,AWD,2416,1729,5125,1998
BENTLEY,CONTINENTAL GT,2021,AWD,2244,1405,4850,1964
BENTLEY,CONTINENTAL GT CONVERTIBLE,2021,AWD,2517,1407,4849,1946
BENTLEY,CONTINENTAL GT V8,2021,AWD,2165,1405,4850,1964
BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,2021,AWD,2414,1390,4850,1964
BENTLEY,FLYING SPUR,2021,AWD,2437,1484,5316,1978
BENTLEY,FLYING SPUR V8,2021,AWD,2330,1483,5316,1979
BMW,2 SERIES,2021,AWD,1663,1420,4552,1801
BMW,2 SERIES,2021,AWD,1605,1400,4526,1800
BMW,2 SERIES,2021,RWD,1534,1417,4432,1773
BMW,2 SERIES,2021,RWD,1495,1418,4468,1774
BMW,2 SERIES GRAN,2021,AWD,1641,1420,4526,1800
BMW,2 SERIES GRAN,2021,FWD,1550,1420,4526,1800
BMW,330E,2021,AWD,1845,1440,4709,1827
BMW,330E,2021,RWD,1815,1440,4709,1826
BMW,3 SERIES,2021,AWD,1700,1435,4722,1826
BMW,3 SERIES,2021,RWD,1595,1435,4722,1826
BMW,4 SERIES,2021,AWD,1795,1387,4768,1852
BMW,4 SERIES,2021,AWD,1655,1383,4768,1852
BMW,4 SERIES,2021,RWD,1623,1384,4768,1852
BMW,4 SERIES,2021,RWD,1604,1387,4767,1852
BMW,530E,2021,AWD,1965,1483,4973,1868
BMW,530E,2021,RWD,1885,1483,4973,1868
BMW,5 SERIES,2021,AWD,1846,1481,4973,1867
BMW,5 SERIES,2021,RWD,1708,1479,4973,1868
BMW,745E XDRIVE,2021,AWD,2286,1478,5268,1902
BMW,7 SERIES,2021,AWD,2071,1478,5268,1902
BMW,7 SERIES,2021,RWD,1916,1478,5268,1902
BMW,8 SERIES,2021,AWD,1985,1346,4851,1902
BMW,8 SERIES,2021,AWD,2085,1409,5082,1932
BMW,8 SERIES,2021,RWD,1795,1341,4851,1902
BMW,8 SERIES,2021,RWD,1800,1341,4843,1902
BMW,8 SERIES GRAN,2021,AWD,2060,1407,5082,1932
BMW,8 SERIES GRAN,2021,RWD,1905,1400,5088,1933
BMW,ALPINA B7 XDRIVE,2021,AWD,2241,1486,5268,1902
BMW,ALPINA XB7,2021,AWD,2658,1806,5164,1999
BMW,I3 BEV,2021,RWD,1345,1590,4011,1775
BMW,I3 REX,2021,RWD,1440,1590,4011,1775
BMW,M2 COMPETITION,2021,RWD,1600,1410,4461,1854
BMW,M3,2021,AWD,1855,1437,4794,1903
BMW,M3,2021,RWD,1742,1437,4794,1903
BMW,M4,2021,AWD,1805,1392,4803,1887
BMW,M4,2021,RWD,1725,1393,4794,1887
BMW,M5,2021,AWD,1936,1473,4976,1903
BMW,M8,2021,AWD,1945,1362,4867,1907
BMW,M8,2021,AWD,1885,1362,4867,1907
BMW,M8 GRAN,2021,AWD,1980,1420,5092,1943
BMW,X1,2021,AWD,1664,1598,4458,1821
BMW,X1,2021,FWD,1570,1598,4439,1821
BMW,X2,2021,AWD,1660,1527,4374,1824
BMW,X2,2021,FWD,1551,1527,4374,1824
BMW,X3,2021,AWD,1844,1676,4722,1890
BMW,X3,2021,RWD,1814,1676,4709,1897
BMW,X3 30E XDRIVE,2021,AWD,1995,1676,4708,1891
BMW,X3 M,2021,AWD,1970,1669,4727,1897
BMW,X4,2021,AWD,1840,1621,4752,1918
BMW,X4 M,2021,AWD,2045,1621,4758,1938
BMW,X5,2021,AWD,2187,1745,4935,2004
BMW,X5,2021,RWD,2158,1745,4935,2004
BMW,X5 HYBRID,2021,AWD,2435,1745,4922,2004
BMW,X5 M,2021,AWD,2406,1748,4938,2015
BMW,X6,2021,AWD,2185,1702,4935,2004
BMW,X6,2021,RWD,2213,1674,4935,2004
BMW,X6 M,2021,AWD,2370,1700,4948,2019
BMW,X7,2021,AWD,2436,1806,5164,1999
BMW,Z4,2021,RWD,1506,1303,4336,1864
BUICK,ENCLAVE,2021,AWD,2070,1775,5189,2024
BUICK,ENCLAVE,2021,FWD,1977,1775,5189,2024
BUICK,ENCORE,2021,AWD,1525,1656,4277,1775
BUICK,ENCORE,2021,FWD,1468,1656,4277,1775
BUICK,ENCORE GX,2021,AWD,1494,1628,4354,1814
BUICK,ENCORE GX,2021,FWD,1402,1628,4354,1808
BUICK,ENVISION,2021,AWD,1723,1641,4636,1882
BUICK,ENVISION,2021,FWD,1610,1641,4630,1883
CADILLAC,CT4,2021,AWD,1678,1425,4757,1816
CADILLAC,CT4,2021,RWD,1542,1422,4755,1816
CADILLAC,CT5,2021,AWD,1803,1453,4923,1882
CADILLAC,CT5,2021,RWD,1641,1453,4923,1881
CADILLAC,CT5-V,2021,AWD,1839,1453,4950,1882
CADILLAC,CT5-V,2021,RWD,1803,1448,4923,1882
CADILLAC,ESCALADE,2021,2WD,2556,1946,5389,2057
CADILLAC,ESCALADE,2021,4WD,2553,1948,5382,2057
CADILLAC,ESCALADE ESV,2021,2WD,2644,1948,5763,2057
CADILLAC,ESCALADE ESV,2021,4WD,2722,1948,5763,2060
CADILLAC,XT4,2021,AWD,1687,1628,4600,1882
CADILLAC,XT4,2021,FWD,1663,1628,4600,1882
CADILLAC,XT5,2021,AWD,1827,1676,4816,1902
CADILLAC,XT5,2021,FWD,1795,1679,4816,1903
CADILLAC,XT6,2021,AWD,2166,1749,5050,1976
CADILLAC,XT6,2021,FWD,1961,1775,5050,1979
CHEVROLET,BLAZER,2021,AWD,1879,1702,4862,1948
CHEVROLET,BLAZER,2021,FWD,1730,1702,4862,1948
CHEVROLET,BOLT EV,2021,FWD,1616,1610,4166,1765
CHEVROLET,CAMARO,2021,RWD,1520,1349,4783,1897
CHEVROLET,CAMARO,2021,RWD,1540,1341,4783,1897
CHEVROLET,CAMARO LT1,2021,RWD,1671,1349,4783,1897
CHEVROLET,CAMARO LT1,2021,RWD,1672,1346,4783,1897
CHEVROLET,CAMARO SS,2021,RWD,1700,1346,4783,1897
CHEVROLET,CAMARO SS,2021,RWD,1671,1349,4783,1897
CHEVROLET,CAMARO ZL1,2021,RWD,1779,1344,4831,1953
CHEVROLET,CAMARO ZL1,2021,RWD,1789,1344,4783,1897
CHEVROLET,COLORADO,2021,2WD,1910,1790,5403,1887
CHEVROLET,COLORADO,2021,2WD,1820,1783,5395,1887
CHEVROLET,COLORADO,2021,4WD,2014,1796,5403,1887
CHEVROLET,COLORADO,2021,4WD,2063,1793,5403,1887
CHEVROLET,CORVETTE,2021,RWD,1654,1234,4630,1933
CHEVROLET,CORVETTE,2021,RWD,1654,1234,4630,1933
CHEVROLET,EQUINOX,2021,AWD,1572,1661,4651,1844
CHEVROLET,EQUINOX,2021,FWD,1485,1661,4651,1844
CHEVROLET,EXPRESS CARGO 2500,2021,RWD,2508,2126,5692,2017
CHEVROLET,EXPRESS CARGO 3500,2021,RWD,2370,2151,5692,2017
CHEVROLET,EXPRESS PASSENGER 2500,2021,RWD,2492,2096,5692,2017
CHEVROLET,EXPRESS PASSENGER 3500 - 12 PASSENGER,2021,RWD,2656,2151,5692,2017
CHEVROLET,EXPRESS PASSENGER 3500 - 15 PASSENGER,2021,RWD,2800,2149,6200,2017
CHEVROLET,MALIBU,2021,FWD,1431,1471,4932,1854
CHEVROLET,SILVERADO 1500,2021,2WD,2177,1915,5885,2062
CHEVROLET,SILVERADO 1500,2021,2WD,2150,1920,5888,2062
CHEVROLET,SILVERADO 1500,2021,2WD,2075,1935,5890,2063
CHEVROLET,SILVERADO 1500,2021,4WD,2300,1920,5887,2063
CHEVROLET,SILVERADO 1500,2021,4WD,2210,1920,5885,2062
CHEVROLET,SILVERADO 1500,2021,4WD,2268,1920,5885,2062
CHEVROLET,SILVERADO 2500,2021,2WD,2899,2027,6347,2079
CHEVROLET,SILVERADO 2500,2021,2WD,3058,2027,6096,2078
CHEVROLET,SILVERADO 2500,2021,2WD,3060,2027,6347,2078
CHEVROLET,SILVERADO 2500,2021,4WD,3084,2027,6350,2079
CHEVROLET,SILVERADO 2500,2021,4WD,3112,2027,6350,2080
CHEVROLET,SILVERADO 2500,2021,4WD,3059,2035,6350,2078
CHEVROLET,SPARK,2021,FWD,1051,1476,3635,1598
CHEVROLET,SUBURBAN,2021,2WD,2547,1923,5352,2057
CHEVROLET,SUBURBAN,2021,4WD,2602,1923,5733,2060
CHEVROLET,TAHOE,2021,2WD,2431,1928,5352,2057
CHEVROLET,TAHOE,2021,4WD,2523,1925,5352,2057
